gene	meta_log2FC	meta_p	meta_padj	n_datasets	direction
AC125437.1	0.651914648012974	1	1	1	UP
AC125494.1	0.655053810716223	1	1	1	UP
AC125494.2	0.278591233933181	1	1	1	UP
AC125807.2	0.442028380439759	1	1	1	UP
AC126118.1	-0.222876157838504	1	1	1	DOWN
AC126474.1	0.410690921983588	1	1	1	UP
AC126474.2	-0.396719512033949	1	1	1	DOWN
AC126755.1	0.52925522923392	1	1	1	UP
AC127024.4	0.146593408565371	1	1	1	UP
AC127024.5	-0.206312726406946	1	1	1	DOWN
AC127024.8	0.39897795895275	1	1	1	UP
AC127070.1	-0.206571176165693	1	1	1	DOWN
AC127070.2	0.286112265038701	1	1	1	UP
AC127070.4	-0.595493344746612	1	1	1	DOWN
AC127496.1	-0.679610554971193	1	1	1	DOWN
AC127496.7	-0.0741546924896992	1	1	1	DOWN
AC127502.1	0.511580535808396	1	1	1	UP
AC127502.2	0.477683713299887	1	1	1	UP
AC127521.1	2.06938401274077	0.992919208653057	1	1	UP
AC127540.2	-2.70286940638993	1	1	1	DOWN
AC128677.4	0.284362367499904	1	1	2	UP
AC128709.4	0.926920653224001	1	1	1	UP
AC129510.1	0.453890504986518	1	1	1	UP
AC129803.1	0.415021605582516	1	1	1	UP
AC130650.2	1.49616572299662	1	1	1	UP
AC130689.1	0.0459027141039377	1	1	1	UP
AC131009.1	-0.208901138821142	1	1	1	DOWN
AC131009.3	-0.332631497321666	1	1	1	DOWN
AC131009.4	-0.210396834264842	1	1	1	DOWN
AC131056.3	-1.49938962774035	1	1	1	DOWN
AC131212.2	-0.140696077347243	1	1	1	DOWN
AC131212.3	0.183151110063034	1	1	1	UP
AC131254.1	0.252044318380767	1	1	1	UP
AC131649.2	-2.25300768669748	0.331100470248655	1	1	DOWN
AC132008.2	0.0608499520379692	1	1	1	UP
AC132192.2	0.35709013403902	1	1	1	UP
AC132219.2	-0.457777996493923	1	1	1	DOWN
AC132812.1	0.569384136594404	1	1	1	UP
AC132872.1	0.380792345709231	1	1	1	UP
AC132872.3	-0.0407978002749995	1	1	1	DOWN
AC132872.4	-0.359387466607625	1	1	1	DOWN
AC132872.5	-0.447162567880231	1	1	1	DOWN
AC132938.3	0.817154827452388	1	1	1	UP
AC132938.5	-0.318964990148533	1	1	1	DOWN
AC132942.1	-0.408829836115537	1	1	1	DOWN
AC133552.2	0.0425820813898547	1	1	1	UP
AC133552.4	-0.556009031724555	1	1	1	DOWN
AC133552.5	-1.13043716105907	1	1	1	DOWN
AC133644.2	1.08400168973166	1	1	1	UP
AC133919.2	0.739287308330793	1	1	1	UP
AC135048.13	0.309794823593511	1	1	1	UP
AC135048.4	1.15804721104877	1	1	1	UP
AC135050.1	0.141182858147865	1	1	1	UP
AC135050.3	1.43416321248695	0.752972312126124	1	1	UP
AC135050.5	-0.219612651144616	1	1	1	DOWN
AC135050.6	0.423037727813194	1	1	1	UP
AC135050.7	0.406082705102461	1	1	1	UP
AC135178.4	0.086709612165426	1	1	1	UP
AC135178.6	0.0666778305605118	1	1	1	UP
AC135506.1	0.168110465845065	1	1	1	UP
AC135782.3	0.527403295567975	1	1	1	UP
AC135983.2	-0.0890988037286028	1	1	1	DOWN
AC136289.1	1.00190642674201	1	1	2	UP
AC136475.1	0.961814818703873	1	1	1	UP
AC136475.10	0.237849685156099	1	1	1	UP
AC136475.2	0.972346730734348	1	1	1	UP
AC136475.3	1.83034342564963	1	1	1	UP
AC136475.5	-0.450391080342758	1	1	1	DOWN
AC136475.9	-0.0604326686867564	1	1	1	DOWN
AC136604.3	-1.41103771567088	1	1	1	DOWN
AC137561.1	0.990624612076426	1	1	1	UP
AC137630.3	0.370333545914978	1	1	1	UP
AC137630.5	0.395526513526486	1	1	1	UP
AC137695.3	1.45246802498233	1	1	1	UP
AC137932.1	-0.235582499142225	1	1	1	DOWN
AC137932.3	0.219748635160948	1	1	1	UP
AC137936.2	-0.184985011417662	1	1	1	DOWN
AC138028.2	-0.640302515549925	1	1	1	DOWN
AC138028.4	0.735603276044433	1	1	1	UP
AC138035.1	0.198319539099815	1	1	1	UP
AC138150.2	1.59205190882799	1	1	1	UP
AC138207.4	0.813536516775398	1	1	1	UP
AC138207.5	1.02798984684408	1	1	1	UP
AC138207.8	-0.834494013476208	1	1	1	DOWN
AC138356.2	-0.537488317935922	1	1	1	DOWN
AC138392.1	-0.413091681792849	1	1	1	DOWN
AC138393.1	0.15003607488421	1	1	1	UP
AC138409.2	0.499641030866615	1	1	1	UP
AC138470.1	-1.00943862460518	1	1	1	DOWN
AC138512.1	-0.146339675688701	1	1	1	DOWN
AC138696.2	-0.417796251221934	1	1	1	DOWN
AC138932.1	0.0930995300238198	1	1	1	UP
AC138956.1	1.18852118742902	1	1	1	UP
AC138956.2	-1.10101023557907	1	1	1	DOWN
AC138969.1	1.74921271008207	1	1	1	UP
AC138969.2	-0.756575307349187	1	1	1	DOWN
AC138969.4	0.0289953807682003	1	1	1	UP
AC139019.1	-0.957676306076906	1	1	1	DOWN
AC139099.4	0.463225580457732	1	1	1	UP
AC139100.2	0.267690019538	1	1	3	UP
AC139100.3	-0.120232066873693	1	1	2	DOWN
AC139491.1	-1.82668565974951	1	1	1	DOWN
AC139491.5	-1.20716944899288	1	1	1	DOWN
AC139491.7	-1.81571498734089	0.0400042724220401	0.529616982643809	1	DOWN
AC139493.2	-2.17856410115519	0.155735139614032	1	1	DOWN
AC139495.3	4.35110184734725	0.0693202427331176	0.759683685462082	1	UP
AC139530.1	0.644888270920166	1	1	1	UP
AC139768.1	0.323087274633349	1	1	1	UP
AC139769.1	-0.314551276956891	1	1	1	DOWN
AC139795.1	-0.823505267955941	1	1	1	DOWN
AC139795.2	-0.707205750597824	1	1	1	DOWN
AC139887.2	-0.325142459826895	1	1	1	DOWN
AC139887.4	-0.460328921930484	1	1	1	DOWN
AC141557.1	0.609929478622967	1	1	1	UP
AC141586.1	0.158072593106878	1	1	1	UP
AC141586.4	0.537564074501594	1	1	1	UP
AC141586.5	0.00578964425611248	1	1	2	UP
AC141928.1	-0.63674961541833	1	1	2	DOWN
AC142472.1	-0.0509623934660484	1	1	1	DOWN
AC142472.6	-0.0820669025982337	1	1	1	DOWN
AC142528.1	-0.36155073698651	1	1	1	DOWN
AC144530.1	-0.863094304637099	1	1	1	DOWN
AC144652.1	0.0487246789594225	1	1	3	UP
AC144831.1	0.361777514386842	1	1	2	UP
AC145098.1	0.533402569117844	1	1	1	UP
AC145098.2	0.902300962262665	1	1	1	UP
AC145124.1	0.461693683662953	1	1	1	UP
AC145124.2	-0.61450259684719	1	1	1	DOWN
AC145207.5	0.450608156927944	1	1	1	UP
AC145207.8	-0.367616390360749	1	1	1	DOWN
AC145207.9	0.451006241294319	1	1	1	UP
AC145212.1	-1.11637026220389	1	1	1	DOWN
AC145285.2	0.228450850800867	1	1	1	UP
AC145285.6	0.653505506252207	1	1	1	UP
AC145343.2	-0.162000617002543	1	1	2	UP
AC145423.3	0.371517379454536	1	1	1	UP
AC146944.2	0.685556819343156	1	1	1	UP
AC147651.1	-1.29815158225416	1	1	1	DOWN
AC147651.4	1.32080203253177	1	1	1	UP
AC159540.2	0.0492688328709441	1	1	1	UP
AC211476.6	0.90961742023208	1	1	1	UP
AC226119.5	0.575752818109558	1	1	1	UP
AC232271.1	0.300412429245194	1	1	1	UP
AC233300.1	-0.51860015584157	1	1	1	DOWN
AC233723.2	0.757279482714917	1	1	1	UP
AC233968.1	-0.395070739949199	1	1	1	DOWN
AC234582.1	-0.556600623050737	1	1	1	DOWN
AC234917.3	-0.211605428370777	1	1	1	DOWN
AC239798.2	-0.364449882197509	1	1	1	DOWN
AC239859.5	-0.766407712291601	1	1	1	DOWN
AC240274.1	-0.649922915666616	1	1	1	DOWN
AC241585.1	1.10933705704473	1	1	1	UP
AC241585.2	0.702660463859875	1	1	1	UP
AC241952.1	0.310729628167372	1	1	1	UP
AC242376.2	-0.257647566506781	1	1	1	DOWN
AC242842.1	1.22973392355445	1	1	1	UP
AC243562.2	-0.989371458737843	1	1	1	DOWN
AC243772.2	0.0822678799588964	1	1	1	UP
AC243919.1	0.267904935974995	1	1	1	UP
AC243960.3	1.00879686291316	1	1	1	UP
AC243964.3	-0.600110256350362	1	1	1	DOWN
AC244033.2	-0.778991981662759	1	1	1	DOWN
AC244090.1	0.323304358126815	1	1	1	UP
AC244154.1	0.0378865303754379	1	1	1	UP
AC244157.2	0.633554696354433	1	1	1	UP
AC244197.2	0.630157328936434	1	1	1	UP
AC244197.3	0.0158311288387344	1	1	1	UP
AC244453.2	-0.198549627909596	1	1	1	DOWN
AC244453.3	0.0551019087117359	1	1	1	UP
AC244502.1	0.0233298031059701	1	1	1	UP
AC244669.1	0.658406691384803	1	1	1	UP
AC245060.4	0.214481548006874	1	1	1	UP
AC245060.5	-0.861458676309895	1	1	1	DOWN
AC245060.6	-0.244131717686258	1	1	1	DOWN
AC245060.7	0.127428852444474	1	1	1	UP
AC245100.2	0.0714095811710487	1	1	1	UP
AC245100.4	0.440930517895719	1	1	1	UP
AC245100.7	0.911972616981865	1	1	1	UP
AC245140.2	-0.105702973622833	1	1	1	DOWN
AC245297.1	1.57368204671429	0.191368200001189	1	1	UP
AC245297.3	0.596361033914077	1	1	1	UP
AC245407.2	0.741741646834053	1	1	1	UP
AC245452.1	-0.0380898470864183	1	1	1	DOWN
AC245452.2	-1.14914027776838	1	1	1	DOWN
AC246787.1	-0.316370637085556	1	1	1	DOWN
AC253536.3	-0.979325340419107	1	1	1	DOWN
AC253576.2	0.14823603378629	1	1	1	UP
AC254633.1	-0.463673813998752	1	1	1	DOWN
ACAA1	-0.0196222009570004	0.203565636634686	1	10	DOWN
ACAA2	-0.267892389904332	0.00470528932199911	0.145513553182046	10	DOWN
ACACA	-0.370438269791204	3.83593886093896e-05	0.0143565976819486	11	DOWN
ACACB	-0.295072418121321	0.0365687684853684	0.500800936602827	10	DOWN
ACAD10	-0.0506495092419961	0.100980047710065	0.968876388534013	10	DOWN
ACAD11	-0.0455390360803436	0.826897303164171	1	7	DOWN
ACAD8	-0.135919560706612	0.153100405200982	1	10	DOWN
ACAD9	-0.0463228743264795	0.0064483126584314	0.174116144704433	10	DOWN
ACADL	-0.443616099285496	0.0690268816487722	0.757696580471029	7	DOWN
ACADM	-0.295672725738127	0.0062731215626161	0.171753981066547	10	DOWN
ACADS	-0.206496399349374	0.00880628130674529	0.210102394614747	10	DOWN
ACADSB	-0.423408854091737	0.001140528695699	0.0663880513873618	10	DOWN
ACADVL	0.00398303145963034	0.146844351966633	1	10	DOWN
ACAN	0.401022533579374	0.00193629118147898	0.0898009357794397	9	UP
ACAP1	1.23735941999608	0.0406601007716432	0.534967261479048	7	UP
ACAP2	0.0542880061972403	0.00381339332076406	0.128702139948862	11	UP
ACAP2-IT1	0.11280509206773	1	1	2	UP
ACAP3	0.284375034309023	0.301607833042319	1	10	UP
ACAT1	-0.0497365252417354	0.0613716179511998	0.701834690144466	10	DOWN
ACAT2	-0.618483894684652	5.73453893624762e-05	0.0163445345389832	10	DOWN
ACBD3	-0.0420093359364493	0.0412430795743511	0.539488779591344	10	DOWN
ACBD4	0.0716726313985502	1	1	8	UP
ACBD5	-0.281490382230035	0.000225555191597053	0.0297500898987674	10	DOWN
ACBD6	-0.103954347346394	0.00664826122527774	0.177390298618512	10	DOWN
ACBD7	-0.03422962338655	0.0673456372985556	0.744625737015391	8	DOWN
ACCN1	-0.0796078750000009	1	1	1	DOWN
ACCN2	-1.16574375	1	1	1	DOWN
ACCN3	-1.416960025	1	1	1	DOWN
ACCN4	0.600797249999999	1	1	1	UP
ACCN5	0.056142575	1	1	1	UP
ACCS	-0.150199982632361	0.090754454668169	0.904989796617305	10	DOWN
ACCSL	0.0574455814779802	1	1	5	UP
ACD	0.332352788516809	0.0118798073334856	0.251985638070101	9	UP
ACE	0.384555681798592	0.000981083336538922	0.0609747835827491	9	UP
ACE2	-0.695564102546001	0.0138481162585619	0.277292764397253	9	DOWN
ACER1	0.0536520300318806	1	1	6	UP
ACER2	0.0833841788842303	0.185135289271845	1	7	UP
ACER3	0.135856513983597	0.00586207930681486	0.16468280952944	10	UP
ACHE	-0.212060074930785	0.0385979338665739	0.517638522937945	9	DOWN
ACIN1	0.218971640200754	0.00234122055378375	0.100048543133791	10	UP
ACKR1	0.206045612017754	1	1	4	UP
ACKR2	-0.590470981262674	1	1	5	UP
ACKR3	0.89011581180331	0.00360136982397199	0.126346993200135	8	UP
ACKR4	-0.286818014038756	1	1	5	UP
ACLY	-0.200155794420213	0.000436184754375357	0.0402577963746685	10	DOWN
ACMSD	0.286303825687305	0.934079945019002	1	6	UP
ACN9	-0.254885350099538	0.883744378645864	1	6	DOWN
ACN9 homolog (S. cerevisiae)	-0.27883895	1	1	1	DOWN
ACO1	-0.579248832341009	1.39267511808516e-05	0.00959269463281063	9	DOWN
ACO2	-0.225891249738952	0.014346679007262	0.283390719954918	10	DOWN
ACOD1	-0.489242440265381	1	1	1	DOWN
ACOT1	0.810274582947385	0.00315554779270326	0.116760843907611	10	UP
ACOT11	0.1711161335224	1	1	8	UP
ACOT12	0.12541614728378	1	1	6	UP
ACOT13	-0.0258312625386632	0.651086111685692	1	10	DOWN
ACOT2	0.144946509461676	1	1	7	UP
ACOT4	-0.56392011821281	8.92547916828815e-05	0.0197609046228856	8	DOWN
ACOT6	-0.401643457251485	0.728071214045256	1	6	DOWN
ACOT7	-0.0940990422634793	0.00447721240447522	0.141246747569513	10	DOWN
ACOT8	-0.00730195526500445	0.438458740322417	1	10	UP
ACOT9	0.062847871573795	0.381038321486463	1	10	UP
ACOX1	-0.203039410359949	0.000451697067981102	0.041178608930287	10	DOWN
ACOX2	-0.508661648319336	0.134503152154195	1	9	DOWN
ACOX3	-0.218577008661977	0.0286281744802468	0.42922103249804	10	DOWN
ACOXL	0.585988877730901	0.678025567979987	1	6	UP
ACP1	-0.0396505980455334	0.112403787750157	1	10	UP
ACP2	-0.00586035800754147	0.0685530732514688	0.754722971611183	10	DOWN
ACP3	-0.848764342894949	1	1	1	DOWN
ACP4	-0.910827958755702	1	1	1	DOWN
ACP5	0.606203235141866	0.0139009780836657	0.277808121393759	8	UP
ACP6	-0.243089510468595	0.195296783254755	1	9	DOWN
ACP7	0.348642438365325	1	1	1	UP
ACPL2	-0.157234330540972	0.321614647486142	1	3	UP
ACPP	-0.78019190860175	0.000264900218304915	0.0317325720446097	8	DOWN
ACPT	0.0556359170888624	0.538937473247303	1	6	UP
ACR	0.114927570598646	0.694957494416947	1	6	UP
ACRBP	0.58739578943005	0.00258183684916325	0.105364990287642	9	UP
ACRC	-0.455328753064243	0.420897197926595	1	7	DOWN
ACRV1	0.0867916277585003	0.592727305070938	1	7	UP
ACSBG1	-0.0874314622287008	1	1	7	UP
ACSBG2	-0.290446569856082	1	1	6	UP
ACSF2	-0.0682792665845588	0.419190625221531	1	10	UP
ACSF3	-0.212886307719809	0.068713933804256	0.75615821534003	10	DOWN
ACSL1	0.248631822882418	0.1162849080397	1	10	UP
ACSL3	-0.324254210839332	0.000604829572229822	0.0475615981798906	10	DOWN
ACSL4	-0.466428851667139	2.18903893671874e-05	0.0115734161227295	10	DOWN
ACSL5	0.590709766813432	2.62971887436092e-05	0.0121506078921558	10	UP
ACSL6	0.442985659994253	1	1	7	UP
ACSM1	-0.459949015422801	0.0299391735153929	0.44085018167262	9	DOWN
ACSM2A	-0.198994001569556	1	1	6	UP
ACSM2B	0.0977105202454689	1	1	6	UP
ACSM3	0.563069695223755	0.00947291675586366	0.220197552621084	9	UP
ACSM4	-0.194147924158415	0.451480801944243	1	3	DOWN
ACSM5	0.0447261314319676	1	1	7	UP
ACSM6	-0.0195760870999997	1	1	2	UP
ACSS1	0.0314950080264703	0.0176106555753541	0.320699306793291	10	DOWN
ACSS2	-0.201509946915428	0.00563323048378228	0.160845452355895	10	DOWN
ACSS3	-0.748743263362716	4.95369267428705e-07	0.00193950104231691	11	DOWN
ACTA1	-0.106592226580675	1	1	7	UP
ACTA2	-0.105571492078155	0.0135154223636744	0.27330614710373	11	UP
ACTA2-AS1	-0.0946814626374753	0.603587498105327	1	6	UP
ACTB	0.393750335688011	0.0105445037474261	0.234781692239159	10	UP
ACTBL2	0.0118499085249996	1	1	4	UP
ACTBP2	-0.026919698333333	1	1	2	UP
ACTBP7	0.0744255760333333	1	1	2	UP
ACTBP9	1.0158263883954	0.169540761543629	1	2	UP
ACTC1	-0.0871800895411977	1	1	6	UP
ACTG1	0.0640935333431496	0.0979894867960073	0.950310610472377	8	DOWN
ACTG1P1	-0.0483802337333328	1	1	2	DOWN
ACTG1P17	-0.588608627898353	1	1	1	DOWN
ACTG1P20	0.970293122123273	1	1	1	UP
ACTG1P4	1.2994629818994	1	1	2	UP
ACTG2	0.203886385368863	0.289061891366751	1	7	UP
ACTL10	0.189018355671097	0.0341946331785833	0.478776352748882	7	UP
ACTL6A	-0.320974890182504	0.00891843750121887	0.212030222344414	10	DOWN
ACTL6B	0.132222609124706	1	1	6	UP
ACTL7A	0.30420167000098	1	1	6	UP
ACTL7B	-0.0880320537319322	0.976850498476674	1	6	DOWN
ACTL8	0.134423788753754	1	1	6	UP
ACTL9	0.171324431849218	1	1	6	UP
ACTN1	0.686321774975527	0.000549095655874789	0.0451350561773763	10	UP
ACTN1-AS1	0.0628196666666655	1	1	1	UP
ACTN2	-0.581330832498726	0.00123484669066452	0.0691631820435419	9	DOWN
ACTN3	0.202111524642541	1	1	6	UP
ACTN4	0.177633324533853	0.0410182756530334	0.537861431275807	9	UP
ACTR10	-0.0769459106872471	0.0680395785435502	0.750513678507518	10	DOWN
ACTR1A	0.0970735851780175	0.199555088645927	1	10	UP
ACTR1B	-0.109751867565852	0.0319049030351448	0.45792123032692	11	DOWN
ACTR2	0.280415116350514	0.00139142865207882	0.0742501530501392	10	UP
ACTR3	0.139427397700632	0.000556696498588917	0.0453435387951172	10	UP
ACTR3B	-0.364688849610783	0.0964716430431036	0.941801250128147	9	DOWN
ACTR3BP2	-0.225284665321666	1	1	6	UP
ACTR3BP4	0.0916259999999995	1	1	1	UP
ACTR3BP5	0.326777833333334	1	1	2	UP
ACTR3BP6	0.0548136666666662	1	1	1	UP
ACTR3C	-0.051061790045554	0.389622015696794	1	8	UP
ACTR3P2	-0.32823975477919	1	1	2	DOWN
ACTR5	0.0874064289415477	0.281055602864077	1	9	UP
ACTR6	-0.140874589702752	0.364061005609829	1	9	DOWN
ACTR8	-0.0565661659140457	0.400274845069542	1	10	UP
ACTRT1	0.278515615258333	1	1	4	UP
ACTRT2	-0.0763483143853264	1	1	6	UP
ACTRT3	-0.317479737370685	0.190415110309608	1	9	DOWN
ACVR1	-0.121307491187942	0.0186747213805626	0.332268003707259	10	DOWN
ACVR1B	0.140569468332008	0.166731726726849	1	9	UP
ACVR1C	0.411819364691011	0.517414789375755	1	7	UP
ACVR2A	0.0756213592539276	0.151112142340427	1	10	UP
ACVR2B	-0.225061371053913	1	1	9	UP
ACVR2B-AS1	-0.427161770646054	1	1	5	UP
ACVRL1	0.163261702649846	1	1	9	UP
ACY1	-0.0604598742734821	0.503154272247864	1	8	DOWN
ACY3	0.0379591295701097	1	1	6	UP
ACYP1	0.816224375028357	0.206565558605332	1	9	UP
ACYP2	-0.0882234237884788	0.063910093454314	0.720206408871415	9	DOWN
AD000671.6	-0.0779526598521753	1	1	1	DOWN
AD000864.1	1.45147036097259	1	1	1	UP
AD001527.4	-0.098919834373869	1	1	1	DOWN
ADA	0.00210178541774896	0.932564015907152	1	10	UP
ADA2	3.86991745763021	1	1	1	UP
ADAD1	0.0485779201682209	1	1	6	UP
ADAD2	0.144950942905353	1	1	6	UP
ADAL	-0.261453833116977	0.00236958965415851	0.100555490229807	8	DOWN
ADAM metallopeptidase domain 10	-0.161811875000001	1	1	1	DOWN
ADAM metallopeptidase domain 11	0.173128624999999	1	1	1	UP
ADAM metallopeptidase domain 12	0.946088024999999	1	1	1	UP
ADAM metallopeptidase domain 15	-0.110742600000001	1	1	1	DOWN
ADAM metallopeptidase domain 17	-0.174374875000004	1	1	1	DOWN
ADAM metallopeptidase domain 18	0.79328545	1	1	1	UP
ADAM metallopeptidase domain 19	0.5199931	1	1	1	UP
ADAM metallopeptidase domain 2	0.113377	1	1	1	UP
ADAM metallopeptidase domain 20	-0.0455514999999999	1	1	1	DOWN
ADAM metallopeptidase domain 21	-0.609795375	1	1	1	DOWN
ADAM metallopeptidase domain 22	0.15466675	1	1	1	UP
ADAM metallopeptidase domain 23	0.849485124999999	1	1	1	UP
ADAM metallopeptidase domain 28	-0.106263000000001	1	1	1	DOWN
ADAM metallopeptidase domain 29	0.0711184249999999	1	1	1	UP
ADAM metallopeptidase domain 30	-0.164691825	1	1	1	DOWN
ADAM metallopeptidase domain 32	-0.441950875000001	1	1	1	DOWN
ADAM metallopeptidase domain 33	-0.57516475	1	1	1	DOWN
ADAM metallopeptidase domain 7	-0.743375575	1	1	1	DOWN
ADAM metallopeptidase domain 8	0.989650874999998	1	1	1	UP
ADAM metallopeptidase domain 9	0.0717856999999997	1	1	1	UP
ADAM metallopeptidase with thrombospondin type 1 motif, 1	1.09860275	1	1	1	UP
ADAM metallopeptidase with thrombospondin type 1 motif, 10	-0.297289875	1	1	1	DOWN
ADAM metallopeptidase with thrombospondin type 1 motif, 12	1.002641025	1	1	1	UP
ADAM metallopeptidase with thrombospondin type 1 motif, 13	0.1996585	1	1	1	UP
ADAM metallopeptidase with thrombospondin type 1 motif, 14	-0.184122625000001	1	1	1	DOWN
ADAM metallopeptidase with thrombospondin type 1 motif, 15	-0.232128125000001	1	1	1	DOWN
ADAM metallopeptidase with thrombospondin type 1 motif, 16	0.393998100000001	1	1	1	UP
ADAM metallopeptidase with thrombospondin type 1 motif, 17	-0.504585125	1	1	1	DOWN
ADAM metallopeptidase with thrombospondin type 1 motif, 18	1.847999425	1	1	1	UP
ADAM metallopeptidase with thrombospondin type 1 motif, 19	-0.658939575000001	0.942920736711257	1	1	DOWN
ADAM metallopeptidase with thrombospondin type 1 motif, 2	-0.228719175	1	1	1	DOWN
ADAM metallopeptidase with thrombospondin type 1 motif, 20	0.349859075	1	1	1	UP
ADAM metallopeptidase with thrombospondin type 1 motif, 3	0.0223282249999997	1	1	1	UP
ADAM metallopeptidase with thrombospondin type 1 motif, 4	1.6207625	0.863121539213884	1	1	UP
ADAM metallopeptidase with thrombospondin type 1 motif, 5	-0.0855512750000001	1	1	1	DOWN
ADAM metallopeptidase with thrombospondin type 1 motif, 6	-0.283042725	1	1	1	DOWN
ADAM metallopeptidase with thrombospondin type 1 motif, 7	-0.86154125	1	1	1	DOWN
ADAM metallopeptidase with thrombospondin type 1 motif, 8	0.316983775	1	1	1	UP
ADAM metallopeptidase with thrombospondin type 1 motif, 9	-0.0379703750000013	1	1	1	DOWN
ADAM-like, decysin 1	0.0307337249999999	1	1	1	UP
ADAM1	-0.539533325	0.581282607439677	1	1	DOWN
ADAM10	-0.1225772365825	0.187911759365195	1	10	DOWN
ADAM11	-0.00532767279449725	1	1	8	UP
ADAM12	0.386461046670839	0.0230587040277489	0.376252904721263	8	UP
ADAM15	0.185784847721428	0.012583555763128	0.261477852854494	10	UP
ADAM17	0.325161109206132	0.0280243097156129	0.423639178976722	10	UP
ADAM18	-0.113005032716943	1	1	6	UP
ADAM19	0.534753957313304	0.0734409159145653	0.788578194989104	10	UP
ADAM1A	-0.407846628429847	1	1	3	UP
ADAM2	0.106348125549032	1	1	6	UP
ADAM20	-0.129231095567564	0.861128372004691	1	6	DOWN
ADAM20P1	-0.114532034854541	1	1	4	UP
ADAM21	-1.09220608391743	0.000493568702911766	0.0424283298010188	9	DOWN
ADAM21P1	0.152606333333332	1	1	1	UP
ADAM22	0.469947267681938	0.046097117541915	0.581904730009003	7	UP
ADAM23	-0.4126453604902	0.0120657714949579	0.254269898444737	10	DOWN
ADAM28	0.805219729378898	0.112703695137149	1	8	UP
ADAM29	0.346697976117505	1	1	6	UP
ADAM30	0.286579468550382	0.676688137479304	1	6	UP
ADAM32	-0.175398256533139	1	1	7	UP
ADAM33	0.361231914113143	0.0981537919361837	0.951604402728099	8	UP
ADAM3A	0.171095760858729	1	1	6	UP
ADAM3B	0.111572627625738	1	1	2	UP
ADAM5	-0.117572626438588	1	1	5	UP
ADAM5P	0.362163	1	1	1	UP
ADAM6	0.0488056470438716	1	1	6	UP
ADAM7	0.196345911881754	0.726297670026965	1	6	UP
ADAM8	0.603307262915109	0.00121905337503364	0.06885754029518	10	UP
ADAM9	-0.147435244476963	0.0749280950753553	0.798782028182241	10	DOWN
ADAMDEC1	0.35718624945168	0.118794179709414	1	8	UP
ADAMTS-like 1	-0.566746425	1	1	1	DOWN
ADAMTS-like 2	0.856257699999999	1	1	1	UP
ADAMTS-like 3	0.3399316	1	1	1	UP
ADAMTS-like 4	-0.344423025	1	1	1	DOWN
ADAMTS-like 5	0.542220999999998	1	1	1	UP
ADAMTS1	-0.341810053588677	0.0282443194560287	0.425753784059569	10	UP
ADAMTS10	0.301893091341626	0.0168806057649905	0.312142247789621	9	UP
ADAMTS12	0.239928534418926	0.0173883420590179	0.318522227473613	9	UP
ADAMTS13	-0.503094045424538	0.0345467375925946	0.481982709961199	8	DOWN
ADAMTS14	-0.40425017182756	0.209654925702631	1	9	DOWN
ADAMTS15	0.326235548048782	0.0318066969276733	0.456776097384096	9	UP
ADAMTS16	0.140256810105955	1	1	8	UP
ADAMTS17	-0.363674313476352	0.283115725949409	1	8	DOWN
ADAMTS18	0.00643785526585819	0.478127191904053	1	8	UP
ADAMTS19	0.432072957929019	0.2304317580871	1	6	UP
ADAMTS2	-0.136284762904093	1	1	8	UP
ADAMTS20	-0.0282895667953161	1	1	6	UP
ADAMTS3	-0.293735033636503	0.637028315971199	1	8	DOWN
ADAMTS4	0.159405244777591	0.0490550397407784	0.60547609197221	9	UP
ADAMTS5	-0.00555604614826255	0.402062263490973	1	9	UP
ADAMTS6	0.108751106176165	0.599527915166929	1	8	UP
ADAMTS7	0.186670893533787	0.0636593646621437	0.718934285291767	10	UP
ADAMTS7P1	-0.552657132723265	1	1	1	DOWN
ADAMTS8	0.405028626923655	0.632738592746322	1	6	UP
ADAMTS9	-0.0736711720897121	0.223060008002705	1	10	DOWN
ADAMTS9-AS1	0.394888255398544	1	1	3	UP
ADAMTS9-AS2	-0.495443363017659	1	1	6	UP
ADAMTSL1	-0.460083858062515	0.00404807162523267	0.13366003027122	9	DOWN
ADAMTSL2	0.108389220320837	1	1	7	UP
ADAMTSL3	0.0731257762494924	0.922021272199538	1	7	UP
ADAMTSL4	0.097826370207441	0.373088287619288	1	10	UP
ADAMTSL4-AS1	0.0489041324008293	1	1	4	UP
ADAMTSL5	-0.200375371219641	0.588593258291037	1	9	DOWN
ADAP1	0.445637443754182	0.00623936525457398	0.171220735953133	9	UP
ADAP2	-0.055042367771341	0.0402677320300874	0.531643130923036	10	UP
ADAR	0.292463151034289	0.000399608427844969	0.0387068632127438	10	UP
ADARB1	-0.0704464492293726	0.20117688968779	1	10	UP
ADARB2	-0.162851584155744	0.73801671166337	1	7	UP
ADARB2-AS1	0.454782773929026	1	1	4	UP
ADAT1	-0.161484716048542	0.295492153580108	1	10	DOWN
ADAT2	0.109637504981201	0.0396270268594953	0.527344280514822	9	UP
ADAT3	0.309806005448562	0.0211599017293509	0.357584073068245	10	UP
ADC	-0.290239916666667	1	1	2	UP
ADCK1	0.831281211006869	0.0315516153747823	0.45434081837593	9	UP
ADCK2	-0.0441483859467668	0.0512077276180797	0.621832004164046	10	UP
ADCK3	-0.0759514077884782	0.746669182340361	1	7	UP
ADCK4	0.145188470694929	0.980380214987015	1	7	DOWN
