gene	meta_log2FC	meta_p	meta_padj	n_datasets	direction
CHERP	-0.333969714845723	0.00378151300927992	0.0133937854159569	1	DOWN
MED16	-0.0916522957128501	0.592056299079568	0.737847651928475	1	DOWN
NUDT10	-0.611270330788142	0.306532942124547	0.473596574348326	1	DOWN
ZNF300	-0.194678748084912	0.210999066534869	0.36320994764686	1	DOWN
TNIP1	0.38582517511005	0.0106164470547089	0.032767679706877	1	UP
G3BP1	-0.570914010679152	4.14048522547628e-14	6.14313675496486e-13	1	DOWN
SUMF2	0.215791504905525	0.00963248446470002	0.0301427096144175	1	UP
ZNF628	-0.265659106625366	0.627293662950182	0.76601493352147	1	DOWN
MMP2	0.3614736847655	3.74775055876406e-10	4.0206936395471e-09	1	UP
RN7SL650P	0.77452810462621	0.198565436798139	0.347298220799728	1	UP
STRADB	0.216160242529843	0.155390500411223	0.28941205328555	1	UP
YTHDC1	-0.244668490131869	0.00214364978629297	0.00814564371856947	1	DOWN
A4GALT	0.666064963615403	0.00175029640230064	0.00681032130038949	1	UP
ATF4	0.328502668787698	1.75401038912411e-09	1.77377215767897e-08	1	UP
SLCO3A1	-0.398662264672023	0.099746910982681	0.206451247581026	1	DOWN
GOLGA6L3P	1.0596039673079	0.00282571317588778	0.0103693197320351	1	UP
LANCL2	0.220104600679872	0.241218682452619	0.400166591679807	1	UP
FIGNL1	-0.502037412316906	0.0896227859850396	0.189486302892437	1	DOWN
SEC61G	0.0789300484497095	0.496631397517232	0.65788067884513	1	UP
CBFA2T2	0.32796142107034	0.0291390769273952	0.0762427667350693	1	UP
NUCKS1	-0.960365752740204	5.7956024165067e-80	9.10350549140634e-78	1	DOWN
MEIS1	0.38117224626794	4.73798096762656e-05	0.000261031501956429	1	UP
MAP2K4	0.107914285800147	0.466201906090975	0.632351531013294	1	UP
EIF3H	-0.0748301814134608	0.528300475336381	0.685689794241606	1	DOWN
UTP23	-0.269896087828601	0.0354726200391169	0.0893524197638624	1	DOWN
DNAJB6P7	0.187665348860823	0.422874058554618	0.591230951306758	1	UP
OLMALINC	-0.338342435042467	0.459479168780359	0.626774392657075	1	DOWN
GASK1B-AS1	-0.604485578391709	1.27903172056885e-05	7.82858424139791e-05	1	DOWN
TNPO2	-0.33681060150724	2.14057029563462e-06	1.49508851339855e-05	1	DOWN
NDUFA3	0.128292746447502	0.306738469529473	0.4737791388596	1	UP
CCNI	-0.478974528632421	9.66147422081388e-14	1.39617963964981e-12	1	DOWN
TOMM7	-0.179006270053304	0.145479478222061	0.27524534430309	1	DOWN
EFR3A	-0.165973196452114	0.437107875155938	0.605855160548481	1	DOWN
ENOPH1	-0.286476007751705	0.0103728488302851	0.0321324841257128	1	DOWN
E2F5	0.844219101232678	0.00277092923318041	0.0102045612509404	1	UP
DLG3	0.166604834601398	0.425742922164081	0.594198059858739	1	UP
C2orf42	-0.11883353547875	0.46032069980786	0.627271132444786	1	DOWN
TRAK2	-0.00361291313458215	0.947906912717164	0.969944756112184	1	DOWN
XPOTP1	-0.329671842873284	0.0747777551503935	0.163927994490039	1	DOWN
NOC3L	-0.273165962933487	0.00504576553713067	0.0172501437844985	1	DOWN
MRPL57	-0.629585637639766	8.61231642544994e-06	5.42745756103881e-05	1	DOWN
EIF4B	-0.642358864171396	0.00299281285553976	0.0109069645839145	1	DOWN
MIR155HG	-1.17667188967275	0.0195264536495272	0.054780971013263	1	DOWN
EIF3EP1	-0.163112498507978	0.749493245289781	0.851487962868131	1	DOWN
NRXN3	0.809222593877458	1.68723395552612e-18	3.41010040437874e-17	1	UP
ADAT3	-0.448741276712443	0.247924023320171	0.40754749869182	1	DOWN
ABCD1	0.385936354274289	0.00785987149634483	0.0253194389196788	1	UP
SLC25A38	-0.158659132199975	0.228635781747784	0.385397839967016	1	DOWN
ESS2	-0.0446393518965623	0.758751068502829	0.857354890213026	1	DOWN
CSRNP1	0.625753232764602	6.28090574526481e-09	6.05102459498812e-08	1	UP
RPS27AP16	0.121325474642379	0.0625782513910375	0.141942914903764	1	UP
FAM24B	-1.34675162480212	0.00203097827548822	0.00776857254078355	1	DOWN
TRIM59	-0.329909548624538	0.000372928632994319	0.00170976893255105	1	DOWN
GNAS-AS1	-0.29749459773783	0.633011445997241	0.770759522396345	1	DOWN
PDE9A	-0.490516514937296	0.0377404589029379	0.0942384151127839	1	DOWN
WDR4	0.250296977554612	0.0796792525348943	0.172630416548989	1	UP
IQCH-AS1	-0.261195789701623	0.427975039790232	0.596630069458677	1	DOWN
CRLS1	0.00518942076387536	0.970311965149678	0.982576435704303	1	UP
RPS26P23	0.537234490841821	0.00738036531865617	0.0239671144314383	1	UP
ZNF394	0.140246985730539	0.322970461382032	0.492377480475973	1	UP
UBAP2L	-0.256676392561058	1.69158729268214e-05	0.000101516312153445	1	DOWN
ZNF821	0.676360236767432	0.0254388326547963	0.0681276076157267	1	UP
STRAP	-0.169246491794337	0.290132372270757	0.456577400151568	1	DOWN
AEBP2	0.333072337629233	0.00144701948612546	0.0057479050560745	1	UP
HNRNPCP3	0.00255092595393854	0.997326578132364	0.998570385962086	1	UP
PRDX1	0.00772989639120326	0.985115275427871	0.991841485766611	1	UP
RIGI	0.736359845297129	7.80069865828019e-17	1.40733952947325e-15	1	UP
CMTM7	0.427584936895519	0.127211210638591	0.248355742358589	1	UP
FBXL2	0.190408311572276	0.188037400224993	0.333721396129092	1	UP
TSPYL5	-0.355637194438557	0.0008987516103814	0.00376459696278887	1	DOWN
EEF1AKMT3	0.219790314250595	0.347724925749018	0.51745164267316	1	UP
TTC34	-0.668258583790049	0.198223837294315	0.346795723092027	1	DOWN
SYTL4	-0.0845775991803305	0.518096353963947	0.67749619139743	1	DOWN
ATAD3C	-0.718073234245371	0.295903657022578	0.462581539120865	1	DOWN
CTSK	-0.143182291131285	0.130798931307366	0.253340752757371	1	DOWN
MCL1	0.38748884392041	4.84246128745475e-14	7.12611080091737e-13	1	UP
ADAMTSL4	-0.545657296371951	0.000937534542735715	0.00390553810235625	1	DOWN
EHD2	0.449641354007635	0.339023183808241	0.509116079103491	1	UP
GABRR2	2.01413428127493	1.31966400555761e-07	1.07137441260186e-06	1	UP
PDRG1	-0.0299035448447665	0.85574491269785	0.918340244571263	1	DOWN
RNGTT	0.0256681710182837	0.771194018921871	0.864855251236998	1	UP
GPR183	2.1085813096455	3.68796610053464e-14	5.49997916602952e-13	1	UP
ATG101	0.367792275853879	0.00693097045341754	0.0226553843072465	1	UP
CLIC4	-0.63441785700686	1.73665108196123e-21	4.07408194568535e-20	1	DOWN
SLC16A4	6.21951750139033e-05	0.99958175286531	0.999841638071598	1	UP
NHERF2	-0.202199102881828	0.0334700730199644	0.0852743344872189	1	DOWN
FANCF	-0.15528229572476	0.366372246985779	0.536497891839582	1	DOWN
ZNF573	-0.386148287724122	0.0653391129456581	0.146959614191083	1	DOWN
LRATD2	1.25856461339112	1.35986101926839e-06	9.72839187596411e-06	1	UP
PHF3	-0.0870057739854746	0.408107690444274	0.578976650627152	1	DOWN
CEP70	-0.376926425370065	0.00177050333260318	0.00687968369439327	1	DOWN
ICA1L	-0.277103229481293	0.128865405118587	0.250772147773862	1	DOWN
SNHG16	0.465032186222992	0.377469517736868	0.54820283572591	1	UP
PPM1L	0.968558736308431	0.00984023753558135	0.0306840209201761	1	UP
NCAPH2	-1.04695596016438	6.23169813239779e-11	7.21010966463414e-10	1	DOWN
TOMM34	-0.58977864529618	7.79982693705161e-08	6.5003055978854e-07	1	DOWN
PANK1	-0.395173683493564	0.0342026472664959	0.0867127115172162	1	DOWN
MITF	-0.591508104158661	1.48492163490005e-13	2.11832206771378e-12	1	DOWN
ENTPD5	0.0700349514621232	0.607619035013192	0.750231380605965	1	UP
PLCD1	0.113621449723433	0.65406424440144	0.787676462878347	1	UP
AASS	-0.849627986160609	4.34254531768895e-17	8.0350988970452e-16	1	DOWN
APOBEC3C	-0.10211388841219	0.273349172132946	0.437207403042967	1	DOWN
IDH3A	0.025018061172794	0.791054386233342	0.878132350242589	1	UP
LAMC2	0.435760226994537	5.91044208157258e-07	4.43697654653534e-06	1	UP
ELOA	0.387063389960089	0.1459518820047	0.275705966908486	1	UP
ZBTB40	0.164320000256592	0.0228065868170925	0.0623374288053346	1	UP
AMER1	-0.154506188318948	0.411111582672516	0.580683557931828	1	DOWN
ORC5	-0.181871258697115	0.268314813521393	0.43202421952063	1	DOWN
SLC25A45	0.0803508026394651	0.86600109496515	0.924813909499068	1	UP
RPL29	-0.0305199353450482	0.824489437098634	0.898100991966781	1	DOWN
PPOX	0.109570033395917	0.617495665180285	0.758150370222625	1	UP
CPAP	-0.484020923596256	0.000103496421412438	0.000535299493855097	1	DOWN
PPP1R9A	0.194937988413175	0.493980784798421	0.656058469332185	1	UP
PLEKHB2	-0.145914771994745	0.0243161383738245	0.0656931231333217	1	DOWN
BIRC6	0.0502670349620034	0.313326096987565	0.48097253320239	1	UP
NOL10	-0.140033924490109	0.133673244726989	0.257567894744573	1	DOWN
CTBP1	-0.353186652391684	0.00366212877092581	0.0130091993285764	1	DOWN
FBXL4	-0.0566898571368323	0.537503252661611	0.692464584422993	1	DOWN
CCNC	0.438552844116898	0.0908170060888425	0.191534815380891	1	UP
RTN4RL1	-0.562390670063196	0.699854859107697	0.820176998537453	1	DOWN
MORF4L1	-0.606364311983645	1.62045718432737e-08	1.47370841854719e-07	1	DOWN
TNIK	-1.03732722107593	2.40958356214212e-42	1.29445695377382e-40	1	DOWN
ZMYND8	-0.391203242146687	0.000236568184370554	0.0011335035916243	1	DOWN
FAM114A2	-0.360752253250702	0.0027657195069172	0.0101938870379837	1	DOWN
FAM167A	-1.12454728266813	5.81837622860303e-06	3.78233715157636e-05	1	DOWN
SGK2	0.771882931241865	0.209422054753976	0.361091471484774	1	UP
PCMT1	-0.287421322019273	0.0123092760450251	0.0371825560465422	1	DOWN
RHOT1	0.115044418864147	0.367925008810598	0.538188615146325	1	UP
ZNF74	-0.153440552571589	0.701268976922543	0.820968728573207	1	DOWN
CHRD	0.0818309681273903	0.742237625203537	0.847699284192442	1	UP
P3H2	1.17491556024996	8.74902105797677e-37	3.84292107321648e-35	1	UP
LSM14A	0.043272842691413	0.526904369858805	0.684861939991868	1	UP
CPLANE1	-0.150378683657566	0.0303178159248039	0.0786604857511786	1	DOWN
FAR1	0.0831752296321922	0.289451613193696	0.455798764548556	1	UP
TAS2R64P	0.211595419407949	0.447096324984438	0.615039409076641	1	UP
TRBC2	0.433303023969664	0.0890829314407696	0.188719610737313	1	UP
LINC02454	-0.770780951917404	0.0112995345520744	0.0345993993375215	1	DOWN
KMT5A	-0.309298788368999	0.0105537018501067	0.0325949017815542	1	DOWN
MTND5P2	-0.0473788000108727	0.921168359165116	0.956393265118732	1	DOWN
OTUD6B-AS1	0.0570608808880499	0.679110957092122	0.805072390560973	1	UP
PCDHGA6	-0.0462972780586273	0.794156741952864	0.879414488732631	1	DOWN
SLC43A3	-0.499111016932424	4.60415097677442e-05	0.000254239915037704	1	DOWN
NOL8	0.0510709344498277	0.563791850811334	0.714993947878419	1	UP
IRAK4	-0.413869435854675	0.0904868291420077	0.191005721287051	1	DOWN
TIMM10	0.213439342091004	0.30381601551837	0.470673803629499	1	UP
KCNMB3	-0.0169949125950783	0.954807633587348	0.973742068664133	1	DOWN
CHPF	-0.000256327814919087	0.998051663586105	0.998950311018341	1	DOWN
ACSL3	-0.30710533900701	0.00100195969804371	0.00414049745394042	1	DOWN
BAG6	-0.167007122538271	0.0263177180648715	0.0701434286361032	1	DOWN
UBE4A	-0.2708943338846	0.183501089610554	0.327740331068452	1	DOWN
LUC7L	0.412686039634314	0.000879334189570692	0.00369182404807846	1	UP
HSD11B1L	0.252444878276927	0.451878924955903	0.619907190482035	1	UP
GPR135	0.568453914649514	3.25609822619793e-06	2.21117835840161e-05	1	UP
RPL39L	-1.91801833113376	2.95191695988926e-10	3.20256396301499e-09	1	DOWN
IKZF5	0.0643157842485077	0.588799923338974	0.73541466656625	1	UP
HAPSTR1	0.166511833532238	0.0044046331257936	0.0153155325555446	1	UP
SYNPO2	1.0288948930708	6.38702753990791e-101	1.64819526748588e-98	1	UP
CHD9	0.445475148733288	1.81561062730322e-05	0.000108150821002304	1	UP
ACTL6A	-0.0900724255332989	0.440685656910764	0.609119887902195	1	DOWN
RTP4	-0.596670657081971	0.10120083675836	0.208683403538108	1	DOWN
ZMPSTE24	-0.00740259618200001	0.921199719861015	0.956393265118732	1	DOWN
PPIE	-0.142480464868633	0.412772491339964	0.582119183405272	1	DOWN
SMAP2	0.275794486127699	0.0159268988126703	0.0462725401571971	1	UP
SS18	0.295803739159791	1.19588653756528e-05	7.36020287664219e-05	1	UP
WHRN	0.516923441533354	0.0505511167074273	0.11981534976858	1	UP
ZNF529-AS1	0.242899380866796	0.374287437399364	0.545189775008387	1	UP
ZNF219	0.372001200130721	0.0566531784836218	0.131180112524727	1	UP
CASP7	-0.218782491214448	0.0719836595507132	0.158790392942659	1	DOWN
PPP1R36	-1.4133285551476	0.0257855186455509	0.0689283259243167	1	DOWN
ARHGEF40	0.0213930475937533	0.797563786190043	0.881700908371505	1	UP
NSMF	-0.116445409246718	0.327022960156683	0.49657925668226	1	DOWN
CEBPD	-1.17239449614446	7.07195105617603e-11	8.13668508859871e-10	1	DOWN
KDM4B	0.426787007574383	0.00248596297424129	0.00928045748921748	1	UP
TICAM1	-0.0499254680517678	0.746445552409366	0.850030313464756	1	DOWN
CCDC32	0.461614538981696	9.96358540539647e-05	0.000517368928111335	1	UP
ATP2B1	-0.441009314287948	6.38721144498393e-09	6.1472010495255e-08	1	DOWN
UHRF1	-2.26045925993445	1.07697586540146e-24	2.94760951343116e-23	1	DOWN
ORAI1	-0.40871527991645	0.0121358376319655	0.0367354398030024	1	DOWN
PIGUP1	-0.984819820826671	0.184073753302827	0.328427295029476	1	DOWN
H2BC14	-3.6655821621808	4.46524927791073e-40	2.19480671139755e-38	1	DOWN
DHRS11	-0.147346603991354	0.56882165194188	0.719259965439968	1	DOWN
DGLUCY	-0.495827875321542	0.00161764223080824	0.00633854335070767	1	DOWN
ARHGAP11A	-1.53215591554594	8.76716937862992e-31	3.12055085444781e-29	1	DOWN
CHAMP1	0.113834270063088	0.268865136409464	0.432717461438152	1	UP
INPP5F	0.377557094086095	3.32885115469036e-07	2.56972371989479e-06	1	UP
CHPF2	0.141449900508893	0.425227156872254	0.593658526029305	1	UP
COL5A2	0.369972220876443	1.99872609657899e-17	3.75599360489766e-16	1	UP
MICOS10	-0.204543248539287	0.19067236741704	0.337300328258495	1	DOWN
APPL1	-0.217181611211891	0.0258115973439527	0.0689852770884891	1	DOWN
PWWP3B	0.922936492137534	0.021948915847565	0.0604274686441535	1	UP
CRY2	0.293116585519019	0.0622861898945995	0.141435846977822	1	UP
HOXD8	-0.345110427399744	0.354056262958981	0.524228181969286	1	DOWN
MMADHC-DT	-0.114685576660493	0.883789321863996	0.935445652256398	1	DOWN
SYF2	0.182221723950818	0.0822239096158925	0.177084624693353	1	UP
RSRP1	0.124602312422562	0.368792127133492	0.53884287690285	1	UP
OSBP	0.0231646250333511	0.775789970300511	0.867504941857276	1	UP
UBB	0.109303832355655	0.495133373489204	0.65704062261639	1	UP
CDK1	-2.36239710796787	3.46569425920455e-66	3.88238354571821e-64	1	DOWN
STX8	0.0694782003480608	0.634024290795692	0.771696231399681	1	UP
DTX4	-0.718138971663523	0.186938461611524	0.332687822143714	1	DOWN
ATG2A	-0.257721607313792	0.0301667042604455	0.0783781091815351	1	DOWN
EHD1	0.703205147647538	2.23517661983578e-11	2.70297383541815e-10	1	UP
ZNF488	-2.40777410519989	0.000795491894552727	0.00338705167005936	1	DOWN
CCNT1	0.207971697804376	0.0347199435194013	0.0877931590199244	1	UP
PUS7L	-0.338662155003948	0.000617323806955925	0.00269759490000607	1	DOWN
ATG3	0.0307140506387656	0.77580118193387	0.867504941857276	1	UP
LBR	-1.05532979813663	6.36278993663084e-29	2.06626241290455e-27	1	DOWN
PYCR2	-0.181378705451832	0.127901501810592	0.249198409419558	1	DOWN
RABL3	0.045964468370007	0.696060447284124	0.817786140138445	1	UP
ADPRH	1.32802856727037	5.65857281783454e-08	4.81862320509882e-07	1	UP
ZNF638	0.117677131191785	0.213824695686828	0.366328473902828	1	UP
TARBP2	-0.308421305458175	0.0681990264557585	0.151879200387142	1	DOWN
RDH5	0.484977000128814	0.177998453835958	0.320051717852859	1	UP
PGM1	0.164123535164809	0.112903471098745	0.227142984943333	1	UP
HUNK	1.69153584396034	1.43203184327133e-48	1.00457728966573e-46	1	UP
AGAP2	-0.907793496136014	0.176626842356688	0.318243263292221	1	DOWN
PRELP	-2.00410716136157	1.1266455422584e-09	1.15880104848229e-08	1	DOWN
MTF1	-0.147458765683569	0.122076056769089	0.24101797729943	1	DOWN
ZNF548	0.0315033809887716	0.918614982819597	0.954891750591713	1	UP
GCH1	1.46517372548281	0.00156438407386798	0.00615154129291597	1	UP
UTRN	0.0698862170078155	0.139294945925159	0.265490802369358	1	UP
ARAF	-0.414552683454422	7.92659933372778e-05	0.000417598567158951	1	DOWN
PTPRJ	-0.156533105724907	0.0149641986145247	0.0438191761253286	1	DOWN
CSTPP1	0.251393122614866	0.110234412826356	0.222623892391501	1	UP
LARP1B	0.334157630430938	0.000165734882021494	0.000820779568229133	1	UP
ITGB3BP	-1.46234849916553	3.01161050103964e-12	3.88925677842036e-11	1	DOWN
GLIS1	-0.253369959883211	0.548918072760704	0.702128744469041	1	DOWN
KPNA4	-0.0781986574847756	0.178690288583116	0.320896403667778	1	DOWN
MCM3AP-AS1	-0.60097592299233	0.0360660881178184	0.0906261588229166	1	DOWN
ZNF407	0.0874801923043708	0.209195762556668	0.360836472273384	1	UP
ZNF142	-0.0597707309262451	0.655075831900825	0.788258920227776	1	DOWN
CHMP3	-0.0504029061419432	0.488130490611754	0.651052929721663	1	DOWN
RSPH9	0.718166977049541	0.278652078380891	0.443675758559085	1	UP
PPARD	-0.298601429933149	0.00426259893805569	0.0149005363458739	1	DOWN
MTRF1L	0.447391491884496	0.000188084417334428	0.000921358615220278	1	UP
COPS9	0.0802364878347597	0.562509027749049	0.714147899610676	1	UP
MAFG	1.21273206982364	9.96180654170077e-31	3.51117234961263e-29	1	UP
PDK3	-0.313095787635356	0.334675550025096	0.504474431356281	1	DOWN
HGD	1.18868979359444	0.0417934105167619	0.102462855085878	1	UP
TCEANC2	-0.65488015262424	0.000209305138959292	0.00101464896447525	1	DOWN
ZNF221	0.179566834141385	0.383792446759211	0.553665784509827	1	UP
TMEM59	0.275214726568979	2.1258719079406e-05	0.000125289457347674	1	UP
STARD8	-0.643835023727258	0.00672623967396036	0.0220961331048877	1	DOWN
LRRC37A2	0.278569206067397	0.328843663625915	0.498282456019513	1	UP
ZNF70	-0.0562471674067576	0.71490650157124	0.830075032476779	1	DOWN
NF1	-0.214868553189	0.000981540534115331	0.00406425279613199	1	DOWN
ALKAL1	2.63123746290893	1.22667552067366e-07	1.00207393721057e-06	1	UP
VKORC1L1	0.125775852598065	0.0767406213521557	0.167292007717605	1	UP
ANXA6	0.364602052881676	4.51196674493918e-11	5.29670442169911e-10	1	UP
GMFB	0.117455188056897	0.455055197339428	0.622771886580421	1	UP
ZNF441	0.702810092653322	3.85670155817489e-07	2.95510043569381e-06	1	UP
NATD1	0.525395852680858	9.80784226898051e-05	0.000509464876452327	1	UP
TMEM87A	0.229826777929218	0.00946131386290123	0.0297358518122631	1	UP
MTND4P14	0.301415990189205	0.403367662125371	0.574348811249752	1	UP
DYNC1I2	0.2168719520105	0.0360855949307421	0.0906594110473147	1	UP
NIPSNAP3B	-0.392244004405536	0.387710982524086	0.558034315901026	1	DOWN
H3C14	-2.4655765187729	6.70884382469942e-12	8.42306708173165e-11	1	DOWN
H2BC18	-1.84062917964215	1.07260579655767e-18	2.21431805229356e-17	1	DOWN
MRPL14	-0.345759657272106	0.00103821574134159	0.00427443181713029	1	DOWN
GPR137C	-1.40643186997617	3.44569655825989e-06	2.32898788416341e-05	1	DOWN
HBEGF	-0.00489907717744818	0.968673826354487	0.981837350755717	1	DOWN
LYSMD2	-0.533878167705726	0.0367615520013408	0.0921653691830978	1	DOWN
FGF7	0.0108391975752373	0.881408983241145	0.934020768264119	1	UP
SLC27A2	1.1366900060911	0.000314935411097967	0.00146432806492173	1	UP
FBXW11	0.142850940610848	0.057541615052496	0.132536480574374	1	UP
SPAG5	-1.95102367924499	1.61138581668564e-50	1.20031631118166e-48	1	DOWN
HAUS7	-0.255946759654351	0.313118079512078	0.480806435769742	1	DOWN
ARHGAP19	-0.681842914580363	3.91313859589245e-07	2.99358209895404e-06	1	DOWN
LCAT	0.020269373578108	0.930051910787739	0.960819938299793	1	UP
PLA2R1	-0.10192039226943	0.238887653946894	0.397394438492755	1	DOWN
EIF2D	-0.405943657277143	6.26708581816834e-05	0.000336925807880769	1	DOWN
NLN	0.155179573548306	0.298787745616247	0.46554560266857	1	UP
DHX38	0.0804643869820021	0.334561038271668	0.504387426953602	1	UP
SDHAF1	0.0659575989201212	0.812923066702938	0.891248861006309	1	UP
CENPK	-1.07909018077779	2.53395394614663e-12	3.29596475929477e-11	1	DOWN
TMED7-TICAM2	-0.569803462965331	1.35701201276943e-08	1.24430079927227e-07	1	DOWN
LINC00923	-1.3233716348455	0.109783470152281	0.221973428361339	1	DOWN
CCDC190	2.59309940132887	7.57805209054745e-07	5.60442327331122e-06	1	UP
EVI2B	-2.57996336845859	5.62613245323632e-06	3.66891877625082e-05	1	DOWN
NPIPB4	0.0454865454159747	0.90646378639371	0.946755433447203	1	UP
CNBP	-0.0623739626247683	0.655330890439969	0.788459470297893	1	DOWN
ZNF829	-0.116753996646425	0.555807351027363	0.708536699867363	1	DOWN
FASN	-0.530487437208077	1.54508106489087e-17	2.93789032483394e-16	1	DOWN
GPR173	0.0704529953307889	0.7160625634519	0.830616479727356	1	UP
HSPD1P5	-0.622188802559898	0.398534233362826	0.569450199481626	1	DOWN
U2AF1L4	-0.0272768195644196	0.935177166581612	0.963639740286312	1	DOWN
PPP2R5D	-0.185860455073928	0.0952114134442101	0.199059626111441	1	DOWN
HES1	0.41350722696472	0.121821531184061	0.240671041356113	1	UP
USP4	-0.045876843375644	0.605866837924069	0.748963359695528	1	DOWN
PHF20	0.0764956213845205	0.247961720809938	0.407563105939993	1	UP
IL24	1.73971819675749	1.09571983061968e-05	6.80457553600558e-05	1	UP
IL20	2.81170304924853	2.96518202777005e-12	3.83272320959794e-11	1	UP
FCMR	0.547204181293342	0.0411064997677489	0.101111494152126	1	UP
CCDC82	0.358565528894314	0.000150367913497841	0.000753717210529761	1	UP
SRRM2	0.0696250745602787	0.740146769593311	0.846526392354012	1	UP
ABCA3	0.252184541469514	0.371909458649515	0.542327304434323	1	UP
EIF4E3	0.458965061268038	0.0041625853221372	0.014582671633989	1	UP
BCOR	0.383301281941969	0.000168630085420596	0.000832834369245739	1	UP
CLSPN	-2.54782533863069	5.91453615223631e-82	9.93848394604266e-80	1	DOWN
BBS10	-0.0593369674091459	0.681683139113935	0.807070950810495	1	DOWN
FIZ1	-0.278531106253861	0.171110411142671	0.310996737254673	1	DOWN
CNOT4	0.0596882057578158	0.558932153790626	0.711224035027323	1	UP
FAHD2A	-0.220662345546909	0.0556183431410855	0.129343526992569	1	DOWN
KCNIP3	-0.31834498909147	0.607599964460281	0.750231380605965	1	DOWN
DTD1	0.0137527693628736	0.900193662763898	0.943204233380071	1	UP
RBCK1	-0.198141636785922	0.0483317397006652	0.115518851606771	1	DOWN
SARNP	-0.0252884057564917	0.889420404238974	0.937990789567038	1	DOWN
HSP90B1	0.0727952516536069	0.14222967120193	0.27033552262779	1	UP
CIAO2B	0.00982610189509317	0.950087233103401	0.971052451062823	1	UP
RRAD	-0.737186002712748	0.0324131961589007	0.0831081392770858	1	DOWN
RASSF1	-0.520669707962471	0.00400289131230819	0.0140607152051934	1	DOWN
MAPK9	-0.0241079587225773	0.775717250119341	0.867504941857276	1	DOWN
COG7	0.146935210866579	0.156729191779562	0.291192279558556	1	UP
GPAA1P1	0.625895521118641	0.37905042179091	0.549303815212639	1	UP
CDK11A	-0.0927206509284138	0.683647798770282	0.808387962303537	1	DOWN
CDC27	0.0692652463816996	0.292066059177268	0.45901540197615	1	UP
LINC01537	-0.871426254473625	0.142788642143006	0.271077071414685	1	DOWN
HYCC2	0.498447637735875	8.16413098706773e-05	0.00042870587534199	1	UP
SLX4IP	-0.458147759643065	0.000872581327667683	0.00366773495233441	1	DOWN
CSPG4P12	0.982879690454474	0.0688078666107003	0.152975766214035	1	UP
RPL17P7	-0.0566757134725647	0.416798285486108	0.586433447371424	1	DOWN
FLACC1	0.122377749447538	0.804555804904505	0.885636497309187	1	UP
HDHD5	-0.231144983960734	0.282667739959208	0.44809472467645	1	DOWN
ZNF732	-1.01188372676184	0.06527525478523	0.146918781817309	1	DOWN
RNF150	0.0461558110049204	0.512581048019031	0.672841195832775	1	UP
P4HA2	0.502796538467572	4.31259190236579e-14	6.37231754407853e-13	1	UP
USP49	0.635342665438148	0.0164598603013286	0.0475437619857085	1	UP
CCDC169	-0.0160229487086712	0.93791965252125	0.964350766494541	1	DOWN
PRC1	-2.35678233511309	1.99775661631672e-119	7.4024566313828e-117	1	DOWN
TOP1	0.0917361001130847	0.151092220660023	0.283231765567258	1	UP
TMEM11	0.124279155185805	0.579390907668544	0.728701306067722	1	UP
KRT17	0.963543153521571	0.0028115198379257	0.0103303516851931	1	UP
MAP3K3	-0.329427231023321	0.000548187651748088	0.00243151005384028	1	DOWN
GPRASP3	0.383938387786976	0.633045794154191	0.770759522396345	1	UP
TAF12	0.157760631094091	0.220962455694018	0.375794803722991	1	UP
MGAT4B	0.0454315898520659	0.734760766337714	0.843436955623664	1	UP
SQSTM1	-0.603208350997616	0.00059158107425969	0.00260004200247165	1	DOWN
RPL8	-0.00536729756949873	0.950904036286551	0.971520544548763	1	DOWN
DOK4	0.0953362068063072	0.336351593328464	0.506103381423327	1	UP
ZBED6	-0.363351308325599	0.0023242059085094	0.00875119843248289	1	DOWN
EREG	-2.18457282888188	6.70982430380815e-09	6.44276883816157e-08	1	DOWN
VIRMA	-0.14643625892068	0.137351885439075	0.262792545542178	1	DOWN
CENPQ	-0.808904902155057	0.000265465627490612	0.00125609975248699	1	DOWN
NUAK1	0.616971631474401	8.27141129393601e-31	2.96600904736152e-29	1	UP
ATF7IP	-0.144156321188256	0.397301275963974	0.568284478723099	1	DOWN
PLEKHG5	0.377459280438746	0.0170597709665727	0.0489925974240743	1	UP
IQGAP3	-2.33632932965105	1.9334811513455e-86	3.77577515109376e-84	1	DOWN
NPAS2	-0.231728987277024	0.0840501925601013	0.18015564115782	1	DOWN
KIRREL1	-0.198560195692501	0.00713642394046863	0.0232585616517168	1	DOWN
BPTFP1	0.540405917723353	0.409350192304887	0.579839036283355	1	UP
ZNF730	-1.99292329774908	0.000108183924654914	0.000557410822323159	1	DOWN
TMEM116	-0.470766887662571	0.11364306894431	0.228376580352416	1	DOWN
UCKL1	0.133218817875748	0.377180429532036	0.547966577158525	1	UP
RNF114	0.391093873033079	0.133326999843062	0.257168776659382	1	UP
PMEPA1	2.88356034584284	1.35200862233738e-08	1.24050010167603e-07	1	UP
STX16	1.23258734000704	0.035985218495707	0.0905210018681984	1	UP
TRAF5	0.999028051588095	3.51122702305763e-25	9.81445681048468e-24	1	UP
FUCA1	0.918175414482886	2.92044384980483e-07	2.27388653413414e-06	1	UP
LEMD2	-0.21994129828437	0.056818335097316	0.131457214295759	1	DOWN
MRPL22	-0.0785460087692606	0.511236059463217	0.671563702872734	1	DOWN
RN7SL141P	0.276884220186692	0.56334858848818	0.714745430398831	1	UP
